id,name,host_id,host_name,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm;
1595205,Whalehaven: Kalk Bay Apartment with Harbour Views,8507293,Louise,Ward 64,-34.12625,18.44899,Entire home/apt,1650,2,123,2024-05-06,0.97,2,244,11;
"1616731,""Beautiful views, pool & balcony with dbl bedroom."",8603797,Nicky,Ward 115,-33.91209,18.41104,Entire home/apt,2000,2,4,2013-12-11,0.03,1,363,0";
"1625734,""Fabulous Villa, Large Entertainment Area Patio/Pool"",8643899,Linda,Ward 62,-34.03025,18.42911,Entire home/apt,9500,7,7,2023-04-11,0.10,4,316,0";
906093,Cosy Studio Apartment with Table Mountain View,2469634,Clyde,Ward 115,-33.91273,18.41685,Entire home/apt,890,5,82,2024-04-06,0.62,2,347,7;
911211,The Loft,615652,Doreen,Ward 115,-33.931976,18.407118,Entire home/apt,4200,1,21,2023-12-20,0.16,5,175,1;
1626659,Big Bay Homestay La Paloma,5646468,Madeleine,Ward 23,-33.7806595,18.4543554,Private room,650,1,25,2024-06-13,0.20,2,152,11;
919640,luxury home in upmarket constantia,4940476,Andrew,Ward 73,-34.0225,18.45536,Entire home/apt,14,0,1,0,0;
1642108,Guinea Fowl House Kommetjie,8718245,Michele,Ward 61,-34.13844,18.32793,Entire home/apt,2,2,2022-01-02,0.05,4,0,0;
930318,Penthouse with Panoramic Sea Views,5011034,Kerri And Kelly From Blue Views,Ward 54,-33.96152,18.37411,Entire home/apt,8200,4,10,2020-12-09,0.08,8,186,0;
930469,Penthouse with Sweeping Sea and Mountain Views,5011034,Kerri And Kelly From Blue Views,Ward 54,-33.95931,18.3766,Entire home/apt,12000,3,12,2020-12-15,0.16,8,251,0;
"1642844,""Classic Victorian Home, views over the Ocean !"",8721135,James,Ward 115,-33.90981,18.40643,Entire home/apt,13000,6,2,2022-05-31,0.02,1,363,0";
930476,Breathtaking Ocean Views from a Luxury Beach Villa,5011034,Kerri And Kelly From Blue Views,Ward 54,-33.96041,18.37494,Entire home/apt,14500,3,15,2024-01-08,0.18,8,166,3;
1643042,Executive Studio + Parking + Street Art Murals,8721830,Dencel,Ward 57,-33.93249,18.46177,Entire home/apt,682,2,63,2024-05-10,0.62,20,352,7;
930482,Contemporary Serviced Apartment near Bakoven Beaches,5011034,Kerri And Kelly From Blue Views,Ward 54,-33.96065,18.37492,Entire home/apt,9500,1,4,2019-03-03,0.05,8,28,0;
"930488,""Best location with pool, 50 meters to Beach"",5011034,Kerri And Kelly From Blue Views,Ward 54,-33.96035,18.37424,Entire home/apt,9000,3,7,2019-11-19,0.09,8,71,0";
1643095,Junior Suite next to the beach,59342,Georg,Ward 4,-33.858356,18.490376,Private room,1654,3,3,2023-10-03,0.02,6,189,1;
1644384,Spacious Family Home in Claremont,8727158,Elmarie,Ward 58,-33.9783,18.48517,Entire home/apt,10,2,2019-01-03,0.02,1,0,0;
"933618,""Primaview, Camps Bay, Cape Town"",5033305,Jono,Ward 54,-33.95367,18.38623,Entire home/apt,2037,4,252,2024-05-30,1.83,1,73,16";
"1653819,""Market House, Flat 402."",7080534,Connell Davids,Ward 115,-33.92213,18.41945,Entire home/apt,728,3,253,2024-04-11,1.97,1,267,17";
969627,MY AFRICA HOME Home away from home,5295920,Laura,Ward 113,-33.82998,18.50052,Entire home/apt,2319,14,3,2016-11-24,0.03,1,358,0;
1658671,Villa Pascal Guest House,8774137,Eugene,Ward 112,-33.83527,18.65497,Private room,1690,3,1,2018-07-06,0.01,1,365,0;
"988881,""Long lease, Cape Town, unfurnished."",5428414,Naomi,Ward 74,-34.03418,18.36039,Entire home/apt,360,0,1,0,0";
"991674,""Spacious, comfortable family home near Muizenberg"",333963000,Jacqueline,Ward 64,-34.08934,18.464,Entire home/apt,1700,6,5,2024-01-02,0.06,2,124,1";
1666477,Largo House guest suite,73439,Beverley,Ward 59,-33.97965,18.45632,Entire home/apt,590,2,243,2024-06-21,1.87,5,191,47;
1681507,LOCATION LOCATION LOCATION !,8892927,Julio,Ward 115,-33.91054,18.40993,Private room,14,0,1,0,0;
1002060,Harbour Lights-Simon's Town,5510268,Natalie,Ward 61,-34.19545,18.44126,Entire home/apt,1565,14,17,2024-01-08,0.18,9,351,2;
"1005168,""Sea view Villa in Secure Gated Estate, Cape Town"",5528437,Nicky,Ward 74,-34.01224,18.35791,Entire home/apt,6500,12,9,2024-01-02,0.07,1,173,1";
1012627,Acacia Place,5509428,Cape Eazi Stayz,Ward 115,-33.92286,18.42279,Entire home/apt,990,1,15,2023-04-30,0.18,22,57,0;
1013146,Garden Room,77323658,Andries,Ward 59,-33.99646,18.46759,Private room,380,5,23,2024-05-03,0.18,4,273,2;
1684882,Modern city loft with large terrace,144553,Hans,Ward 57,-33.93696,18.45742,Entire home/apt,3600,2,104,2024-03-13,0.80,4,130,5;
1040292,Antares Loft,5509428,Cape Eazi Stayz,Ward 115,-33.92289,18.42173,Entire home/apt,1100,2,3,2015-04-07,0.03,22,40,0;
1040329,Cape Citi Loft,5509428,Cape Eazi Stayz,Ward 115,-33.92528,18.42274,Entire home/apt,1380,1,10,2021-11-17,0.08,22,31,0;
1689925,Living like a Hollywood Star...,59342,Georg,Ward 4,-33.858356,18.490376,Private room,2471,3,0,6,112,0;
1041922,Affordable Six Bed Sea View Villa W/pool in Camps Bay,4073500,James,Ward 54,-33.95875,18.38149,Entire home/apt,2,44,2020-03-23,0.35,1,0,0;
1043446,Life Loft,5509428,Cape Eazi Stayz,Ward 115,-33.92285,18.4235,Entire home/apt,990,1,9,2023-12-30,0.08,22,58,1;
1690757,Spacious studio with sunny deck in Tamboerskloof,5676433,Fiona,Ward 77,-33.92457,18.40467,Entire home/apt,620,6,87,2024-05-31,0.67,3,106,7;
2013198,Beautiful & Spacious Cape Town apartment,9551786,Kat,Ward 115,-33.90912,18.39727,Entire home/apt,1100,3,43,2024-05-13,0.34,2,262,4;
"2015634,""ONE ON HOUGHTON, CAMPS BAY"",187419799,Brandon,Ward 54,-33.960269927978516,18.375572204589844,Entire home/apt,9315,2,44,2024-03-26,0.35,1,279,8";
1694115,African Vibes - The Blue Suite,8908046,African Vibes,Ward 107,-33.8111,18.50279,Private room,30,0,1,0,0;
1706106,ocean12_ beach apartment_OnShore,9004230,Nicole,Ward 4,-33.8569,18.48995,Private room,2800,3,12,2023-12-27,0.09,6,158,3;
"2021476,""LagoonViews Apartment, Walborough, Great Sea Views"",10388671,Katja,Ward 55,-33.88121,18.49178,Entire home/apt,370,90,11,2023-08-31,0.09,2,0,2";
1706299,living with friends in paradise,59342,Georg,Ward 4,-33.858356,18.490376,Entire home/apt,4864,6,16,2022-10-15,0.13,6,105,0;
2025227,Birds eye view beautiful Cape Town 2 bed Apartment,9478902,Gus,Ward 77,-33.92949,18.4031,Entire home/apt,2270,7,9,2024-01-08,0.07,2,364,1;
1707166,The Cape Cottage Simon's Town,9008122,Derek,Ward 61,-34.20852,18.45662,Entire home/apt,2750,4,39,2024-04-08,0.31,1,314,3;
2030139,Beauty View,10425446,Carsten,Ward 100,-34.15609,18.8877,Entire home/apt,1,0,1,0,0;
1712959,Sandown Sojourn Cozy Garden Cottage,9034479,Claire,Ward 58,-33.97912,18.47512,Entire home/apt,750,3,37,2024-01-19,0.29,1,277,6;
2037869,Schön und Sichere Wohnung im City 1,6077036,Gideon,Ward 77,-33.92058,18.41529,Private room,698,7,165,2024-05-10,1.29,2,81,6;
"1723346,""Well Finished, perfectly located apartment"",1492767,Paul,Ward 54,-33.92231,18.38235,Entire home/apt,746,5,59,2024-06-15,0.46,2,145,15";
1724734,Loft Living,863983,Karin,Ward 77,-33.93119,18.40224,Entire home/apt,3148,2,24,2024-06-15,0.19,1,303,19;
2040738,Bishopscourt home overlooking Constantia vineyards,10467069,Carolyn,Ward 62,-33.99763,18.45006,Entire home/apt,5500,8,5,2023-01-27,0.05,1,362,0;
2044603,Beach style home in Hout Bay,10463362,Luke,Ward 74,-34.0426,18.35273,Entire home/apt,2800,10,11,2024-01-27,0.16,3,16,4;
"1739061,""Tranquil, secluded garden bedsit on mountain edge"",5676433,Fiona,Ward 77,-33.92476,18.40415,Entire home/apt,574,10,77,2024-03-31,0.59,3,90,4";
2051863,Stroll to the Beach from a Central Camps Bay Apartment,10514944,Kevin,Ward 54,-33.95475,18.38357,Entire home/apt,1500,2,341,2024-06-22,2.67,2,140,32;
1755734,Ethnic Ararb LongTerm-Bedroom w/ private bathroom,9233395,Pier,Ward 115,-33.90818,18.40041,Private room,330,28,8,2024-01-12,0.23,4,302,1;
2053265,1 Bedroom Apartment in Secure complex,10519571,Kyle,Ward 115,-33.91253662109375,18.41377830505371,Entire home/apt,610,3,78,2024-05-28,0.62,1,297,13;
2053489,100% CAPE TOWN Apartment !,3035834,Darryl And Ron,Ward 115,-33.90935,18.40104,Entire home/apt,1850,4,97,2024-03-30,0.80,3,86,1;
"1762010,""Views, trees, peace"",9261843,Jonathan,Ward 69,-34.0963,18.36653,Entire home/apt,2800,2,40,2024-05-02,0.32,1,119,5";
2072916,Schön und sichere Wohnung im City 2,6077036,Gideon,Ward 77,-33.92058,18.41529,Private room,681,7,57,2024-05-03,0.45,2,87,6;
1773094,Beautiful views; very well located,2006171,David,Ward 115,-33.91263,18.40448,Entire home/apt,9078,3,153,2024-05-26,1.20,1,175,14,
2073335,Charming and spacious double room,10599394,Cathrine,Ward 64,-34.08763,18.47568,Private room,3,0,1,0,0;
1777153,Peak View 18 Oranjezicht safe parking,2523680,Ada,Ward 77,-33.94007,18.41682,Entire home/apt,600,28,93,2024-04-30,0.72,3,116,4;
2079998,Fabulous 2 bed Sea Point flat with large balcony,9086698,Claire,Ward 54,-33.92247,18.38342,Entire home/apt,1200,2,35,2024-02-26,0.27,1,18,7;
2080138,Cape Town  Manhattan Penthouse open air Jacuzzi .,4330603,Bobby,Ward 115,-33.92172,18.41648,Entire home/apt,2058,1,227,2024-05-21,2.20,2,220,25;
1779152,Top Floor Apartment With Home Office & Fiber WI-FI,4504150,Simon,Ward 54,-33.91944,18.38695,Entire home/apt,891,1,81,2024-04-26,0.70,1,334,9;
2080336,Loadshedding free! Camps Bay,10628663,Diedelof,Ward 54,-33.95203,18.38081,Entire home/apt,850,3,170,2024-04-30,1.34,4,34,22;
1785395,Intaba - Apartment with Garden View,9370310,Tino & Anja,Ward 15,-34.07716,18.83028,Private room,760,2,2,2015-01-23,0.02,3,193,0;
2080372,Cape Town Manhattan luxury Studio  with Jacuzzi,4330603,Bobby,Ward 115,-33.92184,18.417,Entire home/apt,983,1,163,2024-05-30,1.50,2,340,16;
2094004,Ethnic Asian LongTerm - Private Double w/ bathroom,9233395,Pier,Ward 115,-33.90809,18.40156,Private room,320,12,12,2024-02-14,0.39,4,124,3;
1794790,Open-plan garden flat + sunny patio,5676433,Fiona,Ward 77,-33.92469,18.40467,Entire home/apt,764,3,64,2024-02-08,0.50,3,45,3;
1795017,Salty Breeze Boutique Retreat*Calm GardenApartment,9416174,Birgit,Ward 107,-33.81977,18.48508,Entire home/apt,973,5,24,2024-01-07,0.24,5,365,2;
2094756,Amazing view with security.,10687752,Francia,Ward 105,-33.81821,18.68037,Private room,1,0,1,0,0;
1795805,Private flatlet close to everything,9047137,Hanlie,Ward 57,-33.9343,18.45385,Entire home/apt,580,2,117,2024-06-24,1.14,1,229,13;
2095245,da House-luxury family apartment (solar powered),10689558,Nadine,Ward 4,-33.8575,18.49173,Entire home/apt,5370,7,10,2024-06-01,0.09,6,202,2;
1796238,EXQUISITE VIEWS - HISTORIC BO KAAP,9421088,Tracy,Ward 77,-33.92345,18.41243,Entire home/apt,7,6,2020-01-08,0.05,3,0,0;
2095644,Comrie Villa,10691059,Craig,Ward 54,-33.94737,18.38626,Entire home/apt,10000,5,14,2024-01-02,0.11,3,306,1;
1808811,Magnificent Table Mountain views,9478902,Gus,Ward 77,-33.92808,18.40202,Private room,781,3,51,2024-03-15,0.40,2,364,4;
1812692,100m2 Beach-Style Ocean Bliss* only 300m to beach,9416174,Birgit,Ward 107,-33.82376,18.48177,Entire home/apt,914,5,25,2024-04-30,0.25,5,365,5;
"1812794,""Contemporary, unique, coastal home"",9497094,Roben,Ward 64,-34.13005,18.44818,Entire home/apt,3,0,1,0,0";
2112960,Villa Ondine: Cape Town Beach House,153875346,Leon,Ward 61,-34.13835,18.32596,Entire home/apt,10138,1,307,2024-06-18,2.54,1,298,36;
1821200,Sundowners B,9534747,Sandy & Eugene,Ward 74,-34.01133,18.33462,Entire home/apt,1393,28,38,2024-03-01,0.37,1,359,3;
2113383,Lemon Tree Cottage,10774970,Philipp,Ward 54,-33.96011944380386,18.37828810505884,Entire home/apt,1751,3,27,2023-03-30,0.21,3,204,0;
1833451,Salty Breeze Boutique Retreat*Serene GardenCottage,9416174,Birgit,Ward 107,-33.81995,18.48518,Entire home/apt,817,4,23,2024-01-25,0.20,5,365,1;
1834106,Cottage in Gardens,20602565,Lance,Ward 115,-33.93291091918945,18.409509658813477,Entire home/apt,4000,2,104,2024-04-29,0.85,60,158,16;
"2121075,""ST JAMES Exquisite Private Space, 180° Seaview"",10816726,Leana,Ward 64,-34.11594,18.462046,Entire home/apt,2000,3,53,2024-02-27,0.42,1,338,7";
2147358,Little Lemon Tree Room,10774970,Philipp,Ward 54,-33.96055,18.37761,Private room,1167,2,95,2024-03-03,0.75,3,345,3;
"1848449,The ""Secret Garden"" Cottage,9655270,Lynne,Ward 61,-34.142529098344184,18.331643189876512,Entire home/apt,985,2,2,2024-01-29,0.38,1,205,2";
2148527,Little Lemon Tree Room 2,10774970,Philipp,Ward 54,-33.96076,18.37842,Private room,1459,3,47,2024-04-29,0.37,3,329,5;
1852938,No load shedding! 5 Star loft-private patio-Wifi40,9675094,Frank,Ward 115,-33.91288,18.41833,Entire home/apt,1995,2,246,2024-06-17,1.91,3,319,32;
2152121,Riversong Guest House - 4 Star,10984311,Inri,Ward 59,-33.974686,18.462191,Private room,2914,2,3,2023-01-02,0.03,1,365,0;
1853069,Boutique City View Loft with Communal Pool and BBQ Area,2516345,Jaco,Ward 115,-33.91125,18.41535,Entire home/apt,2489,3,9,2020-12-30,0.07,80,241,0;
2156844,A people's place for friendly folks,11007114,Lydia,Ward 94,-34.04258,18.67371,Private room,515,1,14,2021-11-19,0.13,3,365,0;
1853122,Knightsbridge 407,3961453,Host Agents,Ward 55,-33.8911225,18.5107067,Entire home/apt,1900,1,8,2022-07-03,0.09,98,312,0;
1863057,Admire Table Bay from a Contemporary Hideaway,9715719,Anton,Ward 115,-33.91167,18.40147,Entire home/apt,5900,3,24,2024-04-08,0.19,1,317,2;
2166889,Luxurious home living. Walk to beach. Off grid.,11057102,Rob,Ward 54,-33.95424,18.37802,Entire home/apt,5800,6,87,2024-03-13,0.73,6,314,6;
1863625,Bishopscourt home holiday rental,8732631,Shawn,Ward 62,-33.98796,18.45043,Entire home/apt,3500,14,6,2023-01-06,0.05,1,365,0;
1871147,31 Rhodora - Beachfront Flat,2516345,Jaco,Ward 115,-33.89966,18.40614,Entire home/apt,1035,1,21,2024-02-19,0.16,80,308,1;
"1871897,""Cosy, safe loadshedding free with 233Mbps Wi-Fi"",9752740,Rixie,Ward 1,-33.87881,18.58052,Entire home/apt,588,4,39,2024-05-24,0.34,2,344,10";
2169388,Sea-view cabin on mountain in Scarborough,463242,Megan,Ward 61,-34.20008,18.3783,Entire home/apt,2,71,2021-11-28,0.57,1,0,0;
1874931,2Bed CBD Apartment free WiFi Parking Pool Aircon,17203604,Shadley,Ward 115,-33.92779,18.4142,Entire home/apt,1799,3,32,2024-02-20,0.31,20,332,2;
2179981,Central and convenient 3 bedrooms in Bantry Bay,11117948,Dennis,Ward 54,-33.92201,18.38119,Entire home/apt,1679,3,66,2024-04-18,1.14,1,346,16;
1877613,Luxury Green Point Apartment for 4,9778760,Darryl,Ward 115,-33.91081,18.41492,Entire home/apt,1,477,2023-02-19,3.69,1,0,0;
1889657,Rotara House,9826783,Rebecca,Ward 57,-33.936262,18.4723574,Private room,500,1,5,2023-08-28,0.37,1,43,2;
2185497,Cape Town City Skyline,11144628,Jan,Ward 115,-33.92447,18.42117,Entire home/apt,736,4,214,2024-06-18,1.68,1,275,25;
2206504,Large family home on the Lake.,11256931,Jenni,Ward 64,-34.08587,18.47323,Entire home/apt,2950,7,34,2024-02-29,0.29,1,357,4;
1904760,Cape Point Mountain Getaway - Villa,8507045,Joel,Ward 61,-34.23997116088867,18.475305557250977,Entire home/apt,1559,2,169,2024-06-14,1.34,2,209,46;
2206570,Camps Bay STudio 1 Seaviews Luxury,1811942,Shannon,Ward 54,-33.963,18.38133,Entire home/apt,1006,28,13,2019-02-04,0.10,3,46,0;
1910455,Safe*Family friendly*Central*Solar*Wi-Fi 227Mbps,9752740,Rixie,Ward 1,-33.87827,18.58042,Entire home/apt,1069,4,36,2024-02-29,0.28,2,345,5;
"2211647,""Studio Comrie";" Modern, fresh, views, secure, yours"",10691059,Craig,Ward 54,-33.94722,18.38774,Entire home/apt,750,2,139,2024-02-17,1.31,3,242,9,"
1921759,East of Eden,9960137,Margarete,Ward 115,-33.91185,18.41544,Entire home/apt,1459,5,40,2024-04-11,0.31,1,316,2;
1923621,Collector's pad with great city & mountain views,2620481,Gary,Ward 115,-33.92592,18.42068,Entire home/apt,807,2,69,2024-05-09,0.54,1,351,4;
2222202,Come home to Mother nature,11338017,Leigh,Ward 71,-34.0419,18.42827,Private room,7,2,2015-02-14,0.02,1,0,0;
"2224057,""Central Private Secure with pool, garden, parking"",11350367,Helen,Ward 77,-33.94599,18.42068,Entire home/apt,480,3,184,2024-06-23,1.48,1,278,25";
1927846,Large family home with lovable cat,9985850,Nicole,Ward 64,-34.13794,18.42498,Entire home/apt,1900,10,6,2024-01-01,0.05,1,144,1;
"2229201,""Stylish apt with mountain views, No loadshedding"",11378199,Cape Town Short Stays,Ward 115,-33.9164,18.42017,Entire home/apt,1150,3,159,2024-02-22,1.26,3,180,4";
1930799,A Loft Suspended Between Mountain and Sea,2065270,Mark,Ward 64,-34.13174,18.44701,Entire home/apt,1000,2,215,2024-06-16,2.25,1,211,38;
"2229515,""Excellent Location, Ideal Apartment in Cape Town"",10380918,Talitha,Ward 115,-33.90797,18.39993,Entire home/apt,971,2,169,2024-05-04,1.34,1,293,19";
"1932666,""Charming garden cottage, central"",7447391,Connie,Ward 77,-33.93698,18.40311,Entire home/apt,2,180,2024-03-06,1.41,2,0,12";
2252203,Camps Bay home sleeps 10. 5 min walk to beach.,6249106,Carol,Ward 54,-33.95213,18.38427,Entire home/apt,6571,3,114,2024-04-26,0.98,3,236,17;
1933826,An African experience in Cape Town,10008751,Rensche,Ward 71,-34.07254,18.4508,Entire home/apt,3,7,2022-03-25,0.05,1,0,0;
2264646,Perfect Beachfront Apartment # 2,404176,Gayle,Ward 54,-33.918,18.3862,Entire home/apt,1342,2,46,2024-01-14,0.36,5,218,3;
1935076,The perfect place to stay and meet,4397998,Adam,Ward 77,-33.93018,18.40551,Private room,389,2,43,2024-01-09,0.38,17,364,1;
2285395,Man And tree deluxe Studio#4 long balcony+cityview,11675150,Stephane,Ward 115,-33.91659,18.41838,Entire home/apt,665,1,15,2022-03-05,0.12,5,29,0;
1942398,Historical Farmhouse In Cape Town,20602565,Lance,Ward 115,-33.93291,18.40951,Entire home/apt,2385,2,11,2024-05-14,0.12,60,123,4;
1945481,The Pumpkin Palace (C 1901) Cape Town City Bowl,358366,Jayson,Ward 57,-33.93484,18.4522,Entire home/apt,1170,3,67,2024-03-05,0.52,2,305,6;
2286781,Modern up-market Clifton apartment,11683001,Andrew,Ward 54,-33.93704,18.37743,Entire home/apt,1700,2,174,2024-04-16,1.39,3,147,16;
2289117,Urbane Designer Apartment in Green Point,2170671,Dirk & Louis,Ward 115,-33.90883,18.40602,Entire home/apt,1300,7,192,2024-05-31,1.54,1,255,4;
1945888,Designer studio in Camps Bay -  aircon & fibre.,6249106,Carol,Ward 54,-33.95222,18.384,Entire home/apt,1000,1,380,2024-06-17,2.95,3,198,43;
1948161,Cosy Kloofstreet 1BD with Balcony and City Views,10074617,Stefan And Anke,Ward 77,-33.93585968017578,18.40542984008789,Entire home/apt,1015,2,62,2024-05-27,0.48,1,182,8;
1957206,Stunning city home made for easy outdoor living,10116675,Bridget,Ward 77,-33.93944,18.4172,Entire home/apt,5,15,2024-02-02,0.12,2,0,1;
"2301577,""Separate Apartment, on Mountainside"",11755032,Mel,Ward 64,-34.13255,18.40939,Entire home/apt,817,2,8,2020-03-31,0.07,1,363,0";
1972907,Quayside  Penthouse,10187003,Nathan David,Ward 55,-33.88775,18.51312,Entire home/apt,1500,3,0,1,178,0;
1990771,332 The Square - Spacious City Studio,2516345,Jaco,Ward 115,-33.9301,18.42119,Entire home/apt,1088,1,6,2023-01-02,0.05,80,351,0;
"2309049,""Camps Bay House with SOLAR, Views, Pool and Garden"",11752037,Maureen,Ward 54,-33.9553,18.37929,Entire home/apt,5000,3,97,2024-04-03,0.78,3,132,25";
1992333,Inn Africa Beachfront Self Catering,5155091,Candace,Ward 23,-33.80648,18.46789,Entire home/apt,1362,6,60,2024-03-13,0.47,1,135,7;
2321677,APARTMENT ON CONSTANTIA WINE ROUTE,11858790,Emma Paola,Ward 62,-34.02444,18.42019,Entire home/apt,990,6,43,2024-05-12,0.39,22,223,4;
2321768,Chelsea Victorian with a Leafy Poolside Patio,11858790,Emma Paola,Ward 62,-34.00804,18.46536,Entire home/apt,1400,5,52,2024-06-02,0.45,22,248,8;
1992493,House Lion Street,10251402,Jana,Ward 77,-33.92325,18.40992,Entire home/apt,60,0,1,0,0;
2334530,Southern Oaks Garden Apartment,692331,Louie,Ward 58,-33.97504,18.47277,Entire home/apt,817,2,16,2022-06-02,0.13,2,365,0;
2347927,A well located stand alone bedroom,11991167,Wesley & Olivia,Ward 115,-33.92553,18.41294,Private room,450,2,152,2024-05-06,1.21,2,358,24;
1996591,Cape Town Penthouse with Views. - No Load Shedding,10288729,James,Ward 115,-33.92331602306021,18.4205207888054,Entire home/apt,850,3,225,2024-05-19,1.76,1,222,16;
2350003,Stunning house in Devil's Peak,6629728,Isabelle & Platon,Ward 77,-33.93754,18.42851,Entire home/apt,2500,3,115,2024-06-23,1.02,1,261,12;
"2370212,""Stylish Industrial Loft, No loadshedding, Gr8 view"",11378199,Cape Town Short Stays,Ward 115,-33.91649,18.42022,Entire home/apt,1400,3,186,2024-04-27,1.48,3,48,9";
1999406,Walk the Promenade from an Elegant Flat in Bantry Bay,10300093,Louise,Ward 54,-33.92698,18.37881,Entire home/apt,3400,5,42,2024-01-31,0.33,2,21,7;
2378969,Wind-free studio in Camps Bay with Mountain Views,12152659,Anna,Ward 54,-33.94801,18.38711,Entire home/apt,1400,4,201,2024-04-21,1.60,2,268,23;
2000857,Uber Luxe Apartment near Saunders Rock Bantry Bay,10300093,Louise,Ward 54,-33.92431,18.37962,Entire home/apt,2174,5,135,2024-05-27,1.06,2,239,16;
2007991,Charming house & beautiful garden,9599348,Joy,Ward 77,-33.91872,18.41589,Entire home/apt,3,25,2021-01-05,0.20,1,0,0;
2381610,Lakeside Villa with Private Pool & Stunning Views,12168195,Christine,Ward 69,-34.11718,18.37917,Entire home/apt,4534,7,32,2022-09-30,0.27,1,27,0;
2864973,CapClassique Manor,14643617,Eileen,Ward 61,-34.1581,18.42803,Entire home/apt,3000,10,3,2024-03-27,0.07,3,217,1;
2387735,Beach living with Table Mountain view,12198212,K U,Ward 55,-33.89298,18.48238,Entire home/apt,778,3,61,2024-05-15,0.50,7,16,7;
2868217,Summer entertainment at its best!,14662291,Mark,Ward 62,-34.01165,18.43335,Entire home/apt,7,1,2014-12-29,0.01,1,0,0;
2401492,Tom's Cabin,12273133,Diana,Ward 61,-34.2061,18.45484,Entire home/apt,1321,2,56,2024-04-01,0.49,1,283,11;
2878153,Cute cottage in quiet cul-de-sac,14710886,Liz,Ward 74,-34.03418,18.35059,Entire home/apt,950,3,60,2024-04-02,0.52,1,193,8;
2402624,Sunset 1008 Blouberg Cape Town,6334194,Elizianne,Ward 23,-33.80349,18.463,Entire home/apt,1295,2,60,2024-03-28,0.50,2,341,15;
2422808,17 Woodford Avenue,10514944,Kevin,Ward 54,-33.95356,18.38439,Entire home/apt,7500,12,9,2024-01-06,0.09,2,324,1;
"2878252,""One block from beach, private, 4 beds/4 bath, pool"",8287234,Alia,Ward 54,-33.95285,18.38015,Entire home/apt,6380,3,70,2024-01-31,0.58,2,306,7";
2895692,★ Cake by the Ocean ★,7153964,Carnita,Ward 115,-33.89924240112305,18.407800674438477,Entire home/apt,995,3,15,2024-03-11,0.15,1,274,7;
2442614,The Mountain House -  Peaceful and Private,2555267,Carin,Ward 64,-34.128133,18.434297,Entire home/apt,2119,3,193,2024-06-03,1.58,1,321,30;
"2442838,""Rockpool 1208,Cape Town,mountain and sea views!"",6334194,Elizianne,Ward 23,-33.80363,18.46202,Entire home/apt,1495,2,142,2024-05-13,1.21,2,340,18";
"2921088,""Modern, Spacious Loft Apartment. Centrally located"",14917467,Gareth,Ward 115,-33.92987,18.41587,Entire home/apt,514,2,204,2024-04-15,1.77,4,56,11";
2446152,Beautiful house in Bo Kaap with no loadshedding,12507655,Andrew,Ward 77,-33.92403,18.41307,Private room,400,1,230,2024-05-27,1.86,3,365,15;
2952071,Studio near Kiteboarding beach,15070307,Rob,Ward 23,-33.81399,18.47517,Entire home/apt,650,3,17,2024-02-10,0.16,6,58,5;
